date_year_month,ecosystem_id,product_brand_id,product_brand_name,rep_calls,samples_delivered,digital_impressions,speaker_programs,copay_redemptions,nba_suggestions,marketing_spend_usd
202411,4044,5116,Perjenta,9,0,683.0,0,44,18,3764.7
202412,4044,5116,Perjenta,1,0,77.0,0,0,1,419.3
202501,4044,5116,Perjenta,5,0,300.0,0,54,7,2020.0
202502,4044,5116,Perjenta,2,0,329.0,1,6,6,5196.1
202503,4044,5116,Perjenta,3,0,280.0,0,39,7,1302.0
202504,4044,5116,Perjenta,5,0,709.0,0,9,10,2388.1
202505,4044,5116,Perjenta,4,0,325.0,0,43,4,1692.5
202506,4044,5116,Perjenta,3,0,447.0,0,21,7,1452.3
202101,4045,5116,Perjenta,1,0,151.0,0,32,2,485.9
202102,4045,5116,Perjenta,4,0,543.0,1,20,8,6088.7
202103,4045,5116,Perjenta,0,0,63.0,0,21,1,56.7
202104,4045,5116,Perjenta,3,0,502.0,0,11,4,1501.8
202105,4045,5116,Perjenta,2,0,187.0,0,18,2,868.3
202106,4045,5116,Perjenta,0,0,1.0,0,0,0,0.9
202107,4045,5116,Perjenta,3,0,629.0,0,16,6,1616.1
202108,4045,5116,Perjenta,1,0,158.0,0,26,1,492.2
202109,4045,5116,Perjenta,2,0,249.0,0,0,2,924.1
202110,4045,5116,Perjenta,0,0,0.0,0,0,0,0.0
202111,4045,5116,Perjenta,2,0,324.0,0,0,3,991.6
202112,4045,5116,Perjenta,1,0,114.0,0,0,1,452.6
202201,4045,5116,Perjenta,3,0,543.0,0,31,7,1538.7
202202,4045,5116,Perjenta,4,0,752.0,1,44,10,6276.8
202203,4045,5116,Perjenta,2,0,352.0,0,23,5,1016.8
202204,4045,5116,Perjenta,2,0,213.0,0,48,5,891.7
202205,4045,5116,Perjenta,4,0,377.0,0,31,7,1739.3
202206,4045,5116,Perjenta,3,0,176.0,0,42,1,1208.4
202207,4045,5116,Perjenta,2,0,261.0,0,19,3,934.9
202208,4045,5116,Perjenta,4,0,551.0,0,27,9,1895.9
202209,4045,5116,Perjenta,1,0,184.0,0,0,2,515.6
202210,4045,5116,Perjenta,0,0,0.0,0,1,0,0.0
202211,4045,5116,Perjenta,1,0,101.0,1,0,3,4640.9
202212,4045,5116,Perjenta,0,0,0.0,0,0,0,0.0
202301,4045,5116,Perjenta,2,0,316.0,0,0,2,984.4
202302,4045,5116,Perjenta,1,0,82.0,0,10,1,423.8
202303,4045,5116,Perjenta,2,0,231.0,0,20,5,907.9
202304,4045,5116,Perjenta,2,0,316.0,0,33,3,984.4
202305,4045,5116,Perjenta,3,0,140.0,0,22,8,1176.0
202306,4045,5116,Perjenta,0,0,55.0,0,0,0,49.5
202307,4045,5116,Perjenta,2,0,233.0,0,59,5,909.7
202308,4045,5116,Perjenta,1,0,194.0,0,1,3,524.6
202309,4045,5116,Perjenta,3,0,447.0,0,37,7,1452.3
202310,4045,5116,Perjenta,0,0,0.0,0,5,0,0.0
202311,4045,5116,Perjenta,2,0,341.0,0,25,1,1006.9
202312,4045,5116,Perjenta,3,0,505.0,0,12,5,1504.5
202401,4045,5116,Perjenta,2,0,280.0,0,1,4,952.0
202402,4045,5116,Perjenta,2,0,363.0,1,7,5,5226.7
202403,4045,5116,Perjenta,2,0,121.0,0,0,4,808.9
202404,4045,5116,Perjenta,5,0,417.0,0,88,9,2125.3
202405,4045,5116,Perjenta,0,0,0.0,0,0,0,0.0
202406,4045,5116,Perjenta,2,0,423.0,0,32,3,1080.7
202407,4045,5116,Perjenta,1,0,20.0,0,0,1,368.0
202408,4045,5116,Perjenta,0,0,0.0,0,10,0,0.0
202409,4045,5116,Perjenta,2,0,425.0,0,22,0,1082.5
202410,4045,5116,Perjenta,5,0,842.0,0,42,12,2507.8
202411,4045,5116,Perjenta,2,0,137.0,0,24,5,823.3
202412,4045,5116,Perjenta,2,0,276.0,0,20,10,948.4
202501,4045,5116,Perjenta,4,0,726.0,0,32,3,2053.4
202502,4045,5116,Perjenta,3,0,171.0,0,13,3,1203.9
202503,4045,5116,Perjenta,2,0,457.0,0,15,6,1111.3
202504,4045,5116,Perjenta,4,0,344.0,0,0,7,1709.6
202505,4045,5116,Perjenta,1,0,124.0,0,22,3,461.6
202506,4045,5116,Perjenta,2,0,,0,39,3,1013.2
202101,4046,5116,Perjenta,4,0,519.0,1,13,8,6067.1
202102,4046,5116,Perjenta,1,0,140.0,0,3,1,476.0
202103,4046,5116,Perjenta,3,0,511.0,0,35,5,1509.9
202104,4046,5116,Perjenta,6,0,682.0,0,64,10,2713.8
202105,4046,5116,Perjenta,8,0,,0,68,13,3995.2
202106,4046,5116,Perjenta,3,0,288.0,0,25,7,1309.2
202107,4046,5116,Perjenta,5,0,803.0,0,28,8,2472.7
202108,4046,5116,Perjenta,3,0,126.0,1,11,3,5363.4
202109,4046,5116,Perjenta,2,0,337.0,0,21,3,1003.3
202110,4046,5116,Perjenta,4,0,552.0,0,28,11,1896.8
202111,4046,5116,Perjenta,4,0,454.0,0,8,3,1808.6
202112,4046,5116,Perjenta,8,0,1074.0,0,104,21,3766.6
202201,4046,5116,Perjenta,5,0,159.0,0,36,8,1893.1
202202,4046,5116,Perjenta,3,0,399.0,0,12,5,1409.1
202203,4046,5116,Perjenta,5,0,611.0,0,35,3,2299.9
202204,4046,5116,Perjenta,2,0,153.0,0,2,4,837.7
202205,4046,5116,Perjenta,1,0,82.0,0,2,3,423.8
202206,4046,5116,Perjenta,4,0,880.0,0,39,6,2192.0
202207,4046,5116,Perjenta,5,0,228.0,0,15,5,1955.2
202208,4046,5116,Perjenta,4,0,650.0,0,45,6,1985.0
202209,4046,5116,Perjenta,2,0,189.0,0,32,5,870.1
202210,4046,5116,Perjenta,2,0,128.0,0,11,7,815.2
202211,4046,5116,Perjenta,0,0,0.0,0,7,0,0.0
202212,4046,5116,Perjenta,4,0,711.0,0,16,8,2039.9
202301,4046,5116,Perjenta,1,0,73.0,0,2,1,415.7
202302,4046,5116,Perjenta,3,0,408.0,0,18,6,1417.2
202303,4046,5116,Perjenta,2,0,166.0,0,0,4,849.4
202304,4046,5116,Perjenta,1,0,194.0,1,15,1,4724.6
202305,4046,5116,Perjenta,2,0,158.0,0,1,2,842.2
202306,4046,5116,Perjenta,5,0,561.0,0,62,6,2254.9
202307,4046,5116,Perjenta,4,0,391.0,0,34,7,1751.9
202308,4046,5116,Perjenta,2,0,29.0,0,20,6,726.1
202309,4046,5116,Perjenta,2,0,181.0,0,0,5,862.9
202310,4046,5116,Perjenta,4,0,369.0,0,32,8,1732.1
202311,4046,5116,Perjenta,2,0,186.0,0,14,4,867.4
202312,4046,5116,Perjenta,9,0,1806.0,0,66,16,4775.4
202401,4046,5116,Perjenta,4,0,554.0,0,31,11,1898.6
202402,4046,5116,Perjenta,3,0,328.0,0,22,9,1345.2
202403,4046,5116,Perjenta,3,0,573.0,0,33,2,1565.7
202404,4046,5116,Perjenta,2,0,510.0,0,15,2,1159.0
202405,4046,5116,Perjenta,3,0,499.0,0,14,4,1499.1
202406,4046,5116,Perjenta,5,0,667.0,0,7,5,2350.3
202407,4046,5116,Perjenta,3,0,558.0,1,57,9,5752.2
202408,4046,5116,Perjenta,1,0,33.0,0,0,2,379.7
202409,4046,5116,Perjenta,1,0,211.0,0,45,3,539.9
202410,4046,5116,Perjenta,1,0,17.0,0,0,2,365.3
202411,4046,5116,Perjenta,5,0,520.0,0,1,9,2218.0
202412,4046,5116,Perjenta,0,0,58.0,0,17,0,52.2
202501,4046,5116,Perjenta,1,0,78.0,0,20,1,420.2
202502,4046,5116,Perjenta,5,0,1240.0,0,69,16,2866.0
202503,4046,5116,Perjenta,2,0,346.0,0,22,4,1011.4
202504,4046,5116,Perjenta,2,0,167.0,0,10,5,850.3
202505,4046,5116,Perjenta,1,0,23.0,0,23,1,370.7
202506,4046,5116,Perjenta,4,0,841.0,0,23,7,2156.9
202101,4047,5116,Perjenta,2,0,216.0,0,54,4,894.4
202102,4047,5116,Perjenta,1,0,132.0,0,0,3,468.8
202103,4047,5116,Perjenta,0,0,0.0,0,0,1,0.0
202104,4047,5116,Perjenta,2,0,307.0,0,33,4,976.3
202105,4047,5116,Perjenta,0,0,0.0,0,0,0,0.0
202106,4047,5116,Perjenta,0,0,39.0,0,43,1,35.1
202107,4047,5116,Perjenta,1,0,102.0,0,0,3,441.8
202108,4047,5116,Perjenta,0,0,17.0,0,3,0,15.3
202109,4047,5116,Perjenta,2,0,298.0,0,20,2,968.2
202110,4047,5116,Perjenta,1,0,133.0,0,0,3,469.7
202111,4047,5116,Perjenta,1,0,53.0,0,0,1,397.7
202112,4047,5116,Perjenta,0,0,0.0,0,0,0,0.0
202201,4047,5116,Perjenta,1,0,196.0,0,18,2,526.4
202202,4047,5116,Perjenta,2,0,356.0,0,16,3,1020.4
202203,4047,5116,Perjenta,0,0,17.0,1,0,0,4215.3
202204,4047,5116,Perjenta,1,0,226.0,1,20,3,4753.4
202205,4047,5116,Perjenta,0,0,0.0,0,0,0,0.0
202206,4047,5116,Perjenta,1,0,26.0,0,24,1,373.4
202207,4047,5116,Perjenta,0,0,0.0,0,43,0,0.0
202208,4047,5116,Perjenta,1,0,120.0,0,37,0,458.0
202209,4047,5116,Perjenta,0,0,0.0,0,64,0,0.0
202210,4047,5116,Perjenta,0,0,,0,0,0,0.0
202211,4047,5116,Perjenta,1,0,109.0,0,28,1,448.1
202212,4047,5116,Perjenta,1,0,92.0,0,3,1,432.8
202301,4047,5116,Perjenta,0,0,29.0,0,0,0,26.1
202302,4047,5116,Perjenta,2,0,443.0,0,19,7,1098.7
202303,4047,5116,Perjenta,0,0,16.0,0,28,0,14.4
202304,4047,5116,Perjenta,0,0,0.0,0,0,1,0.0
202305,4047,5116,Perjenta,1,0,230.0,0,16,1,557.0
202306,4047,5116,Perjenta,0,0,27.0,1,0,0,4224.3
202307,4047,5116,Perjenta,1,0,94.0,0,25,0,434.6
202308,4047,5116,Perjenta,0,0,0.0,0,24,0,0.0
202309,4047,5116,Perjenta,0,0,0.0,0,0,1,0.0
202310,4047,5116,Perjenta,0,0,0.0,0,0,1,0.0
202311,4047,5116,Perjenta,1,0,239.0,0,23,1,565.1
202312,4047,5116,Perjenta,1,0,56.0,0,53,4,400.4
202401,4047,5116,Perjenta,1,0,,0,25,3,511.1
202402,4047,5116,Perjenta,2,0,271.0,0,12,6,943.9
202403,4047,5116,Perjenta,1,0,157.0,0,36,2,491.3
202404,4047,5116,Perjenta,3,0,629.0,0,33,4,1616.1
202405,4047,5116,Perjenta,0,0,36.0,0,0,0,32.4
202406,4047,5116,Perjenta,0,0,21.0,0,0,0,18.9
202407,4047,5116,Perjenta,0,0,0.0,0,0,0,0.0
202408,4047,5116,Perjenta,1,0,77.0,0,0,2,419.3
202409,4047,5116,Perjenta,0,0,0.0,0,1,0,0.0
202410,4047,5116,Perjenta,1,0,150.0,0,12,1,485.0
202411,4047,5116,Perjenta,0,0,0.0,0,11,0,0.0
202412,4047,5116,Perjenta,0,0,3.0,0,0,0,2.7
202501,4047,5116,Perjenta,0,0,30.0,0,35,0,27.0
202502,4047,5116,Perjenta,0,0,10.0,0,0,0,9.0
202503,4047,5116,Perjenta,0,0,59.0,0,0,0,53.1
202504,4047,5116,Perjenta,1,0,90.0,0,3,2,431.0
202505,4047,5116,Perjenta,1,0,103.0,0,0,0,442.7
202506,4047,5116,Perjenta,1,0,138.0,0,0,2,474.2
202101,4048,5116,Perjenta,1,0,97.0,0,25,0,437.3
202102,4048,5116,Perjenta,0,0,0.0,0,0,0,0.0
202103,4048,5116,Perjenta,0,0,0.0,0,13,0,0.0
202104,4048,5116,Perjenta,0,0,0.0,0,9,1,0.0
202105,4048,5116,Perjenta,0,0,31.0,0,26,0,27.9
202106,4048,5116,Perjenta,0,0,0.0,1,0,0,4200.0
202107,4048,5116,Perjenta,0,0,0.0,0,8,0,0.0
202108,4048,5116,Perjenta,0,0,,0,22,0,0.0
202109,4048,5116,Perjenta,0,0,0.0,0,0,0,0.0
202110,4048,5116,Perjenta,0,0,0.0,0,0,0,0.0
202111,4048,5116,Perjenta,0,0,0.0,0,0,0,0.0
202112,4048,5116,Perjenta,0,0,0.0,0,52,0,0.0
202201,4048,5116,Perjenta,0,0,16.0,1,34,0,4214.4
202202,4048,5116,Perjenta,0,0,0.0,0,0,0,0.0
202203,4048,5116,Perjenta,0,0,45.0,0,0,0,40.5
202204,4048,5116,Perjenta,0,0,0.0,0,10,0,0.0
202205,4048,5116,Perjenta,0,0,0.0,0,12,0,0.0
202206,4048,5116,Perjenta,0,0,0.0,1,25,0,4200.0
202207,4048,5116,Perjenta,0,0,0.0,0,24,0,0.0
202208,4048,5116,Perjenta,0,0,1.0,0,1,0,0.9
202209,4048,5116,Perjenta,0,0,4.0,0,0,0,3.6
202210,4048,5116,Perjenta,0,0,24.0,0,0,0,21.6
202211,4048,5116,Perjenta,0,0,16.0,0,0,0,14.4
202212,4048,5116,Perjenta,0,0,0.0,0,0,0,0.0
202301,4048,5116,Perjenta,0,0,0.0,0,41,0,0.0
202302,4048,5116,Perjenta,0,0,5.0,1,0,0,4204.5
202303,4048,5116,Perjenta,0,0,0.0,0,27,0,0.0
202304,4048,5116,Perjenta,0,0,0.0,0,0,0,0.0
202305,4048,5116,Perjenta,0,0,55.0,0,26,0,49.5
202306,4048,5116,Perjenta,0,0,16.0,1,24,0,4214.4
202307,4048,5116,Perjenta,0,0,5.0,0,0,1,4.5
202308,4048,5116,Perjenta,0,0,5.0,0,0,0,4.5
202309,4048,5116,Perjenta,0,0,0.0,0,0,0,0.0
202310,4048,5116,Perjenta,0,0,0.0,0,0,0,0.0
202311,4048,5116,Perjenta,0,0,0.0,0,0,0,0.0
202312,4048,5116,Perjenta,0,0,43.0,0,0,0,38.7
202401,4048,5116,Perjenta,0,0,18.0,0,0,0,16.2
202402,4048,5116,Perjenta,0,0,16.0,0,13,0,14.4
202403,4048,5116,Perjenta,0,0,0.0,0,0,0,0.0
202404,4048,5116,Perjenta,0,0,0.0,0,0,1,0.0
202405,4048,5116,Perjenta,0,0,0.0,0,0,0,0.0
202406,4048,5116,Perjenta,0,0,25.0,0,0,0,22.5
202407,4048,5116,Perjenta,1,0,84.0,0,12,2,425.6
202408,4048,5116,Perjenta,0,0,0.0,0,4,0,0.0
202409,4048,5116,Perjenta,0,0,0.0,0,7,0,0.0
202410,4048,5116,Perjenta,0,0,11.0,1,0,0,4209.9
202411,4048,5116,Perjenta,0,0,13.0,0,0,0,11.7
202412,4048,5116,Perjenta,1,0,106.0,0,24,1,445.4
202501,4048,5116,Perjenta,0,0,0.0,0,33,0,0.0
202502,4048,5116,Perjenta,0,0,0.0,0,0,0,0.0
202503,4048,5116,Perjenta,1,0,147.0,0,34,4,482.3
202504,4048,5116,Perjenta,0,0,27.0,1,0,0,4224.3
202505,4048,5116,Perjenta,1,0,167.0,0,0,2,500.3
202506,4048,5116,Perjenta,0,0,48.0,0,0,0,43.2
202101,4049,5116,Perjenta,2,0,104.0,0,0,5,793.6
202102,4049,5116,Perjenta,0,0,33.0,0,0,0,29.7
202103,4049,5116,Perjenta,0,0,0.0,0,0,0,0.0
202104,4049,5116,Perjenta,2,0,435.0,0,19,6,1091.5
202105,4049,5116,Perjenta,2,0,314.0,0,40,6,982.6
202106,4049,5116,Perjenta,1,0,240.0,0,0,1,566.0
202107,4049,5116,Perjenta,5,0,482.0,0,34,6,2183.8
202108,4049,5116,Perjenta,2,0,211.0,0,0,3,889.9
202109,4049,5116,Perjenta,0,0,0.0,0,0,0,0.0
202110,4049,5116,Perjenta,2,0,345.0,1,30,3,5210.5
202111,4049,5116,Perjenta,0,0,0.0,0,0,1,0.0
202112,4049,5116,Perjenta,2,0,416.0,0,2,5,1074.4
202201,4049,5116,Perjenta,1,0,216.0,0,23,2,544.4
202202,4049,5116,Perjenta,1,0,122.0,1,19,1,4659.8
202203,4049,5116,Perjenta,1,0,54.0,0,29,1,398.6
202204,4049,5116,Perjenta,5,0,873.0,0,47,8,2535.7
202205,4049,5116,Perjenta,3,0,300.0,0,28,5,1320.0
202206,4049,5116,Perjenta,2,0,351.0,0,53,7,1015.9
202207,4049,5116,Perjenta,0,0,0.0,0,6,0,0.0
202208,4049,5116,Perjenta,1,0,142.0,0,25,3,477.8
202209,4049,5116,Perjenta,1,0,67.0,0,15,2,410.3
202210,4049,5116,Perjenta,2,0,262.0,0,0,4,935.8
202211,4049,5116,Perjenta,1,0,121.0,0,15,1,458.9
202212,4049,5116,Perjenta,0,0,0.0,0,8,0,0.0
202301,4049,5116,Perjenta,1,0,,0,0,0,413.0
202302,4049,5116,Perjenta,1,0,105.0,0,14,2,444.5
202303,4049,5116,Perjenta,1,0,138.0,0,27,2,474.2
202304,4049,5116,Perjenta,1,0,59.0,0,25,1,403.1
202305,4049,5116,Perjenta,2,0,124.0,0,26,4,811.6
202306,4049,5116,Perjenta,2,0,401.0,0,14,3,1060.9
202307,4049,5116,Perjenta,1,0,59.0,0,6,2,403.1
202308,4049,5116,Perjenta,1,0,127.0,0,0,0,464.3
202309,4049,5116,Perjenta,0,0,0.0,0,0,0,0.0
202310,4049,5116,Perjenta,2,0,33.0,0,9,5,729.7
202311,4049,5116,Perjenta,2,0,302.0,0,11,5,971.8
202312,4049,5116,Perjenta,2,0,340.0,0,0,4,1006.0
202401,4049,5116,Perjenta,1,0,89.0,0,0,4,430.1
202402,4049,5116,Perjenta,1,0,104.0,0,22,1,443.6
202403,4049,5116,Perjenta,1,0,196.0,0,0,2,526.4
202404,4049,5116,Perjenta,2,0,374.0,0,21,5,1036.6
202405,4049,5116,Perjenta,1,0,231.0,0,7,2,557.9
202406,4049,5116,Perjenta,2,0,211.0,0,17,6,889.9
202407,4049,5116,Perjenta,3,0,389.0,0,51,4,1400.1
202408,4049,5116,Perjenta,1,0,183.0,1,0,2,4714.7
202409,4049,5116,Perjenta,1,0,105.0,0,0,3,444.5
202410,4049,5116,Perjenta,0,0,13.0,0,6,0,11.7
202411,4049,5116,Perjenta,1,0,144.0,0,28,3,479.6
202412,4049,5116,Perjenta,2,0,234.0,0,18,7,910.6
202501,4049,5116,Perjenta,2,0,202.0,0,9,3,881.8
202502,4049,5116,Perjenta,2,0,,0,39,3,906.1
202503,4049,5116,Perjenta,0,0,0.0,0,0,0,0.0
202504,4049,5116,Perjenta,1,0,173.0,0,0,6,505.7
202505,4049,5116,Perjenta,3,0,316.0,0,1,8,1334.4
202506,4049,5116,Perjenta,2,0,173.0,0,21,6,855.7
202101,4050,5116,Perjenta,0,0,37.0,0,0,0,33.3
202102,4050,5116,Perjenta,0,0,0.0,0,23,0,0.0
202103,4050,5116,Perjenta,1,0,199.0,0,0,4,529.1
202104,4050,5116,Perjenta,0,0,0.0,0,10,1,0.0
202105,4050,5116,Perjenta,0,0,0.0,0,0,0,0.0
202106,4050,5116,Perjenta,0,0,34.0,0,8,0,30.6
202107,4050,5116,Perjenta,0,0,0.0,0,0,0,0.0
202108,4050,5116,Perjenta,0,0,38.0,0,0,0,34.2
202109,4050,5116,Perjenta,0,0,24.0,0,0,0,21.6
202110,4050,5116,Perjenta,0,0,0.0,0,14,0,0.0
202111,4050,5116,Perjenta,0,0,0.0,0,0,0,0.0
202112,4050,5116,Perjenta,0,0,6.0,1,0,0,4205.4
202201,4050,5116,Perjenta,0,0,0.0,0,3,0,0.0
202202,4050,5116,Perjenta,0,0,0.0,0,7,0,0.0
202203,4050,5116,Perjenta,0,0,0.0,0,0,0,0.0
202204,4050,5116,Perjenta,0,0,0.0,0,0,0,0.0
202205,4050,5116,Perjenta,0,0,0.0,0,16,1,0.0
202206,4050,5116,Perjenta,1,0,154.0,0,0,1,488.6
202207,4050,5116,Perjenta,0,0,1.0,0,0,0,0.9
202208,4050,5116,Perjenta,0,0,22.0,0,0,0,19.8
202209,4050,5116,Perjenta,0,0,28.0,0,13,0,25.2
202210,4050,5116,Perjenta,0,0,42.0,0,0,0,37.8
202211,4050,5116,Perjenta,0,0,0.0,0,0,0,0.0
202212,4050,5116,Perjenta,0,0,11.0,0,26,0,9.9
202301,4050,5116,Perjenta,0,0,0.0,0,20,0,0.0
202302,4050,5116,Perjenta,0,0,19.0,0,0,0,17.1
202303,4050,5116,Perjenta,0,0,8.0,0,21,1,7.2
202304,4050,5116,Perjenta,0,0,16.0,0,21,0,14.4
202305,4050,5116,Perjenta,0,0,0.0,0,0,0,0.0
202306,4050,5116,Perjenta,0,0,0.0,0,0,0,0.0
202307,4050,5116,Perjenta,0,0,0.0,0,0,0,0.0
202308,4050,5116,Perjenta,1,0,72.0,0,34,5,414.8
202309,4050,5116,Perjenta,0,0,85.0,0,0,0,76.5
202310,4050,5116,Perjenta,0,0,27.0,0,27,0,24.3
202311,4050,5116,Perjenta,0,0,31.0,0,0,0,27.9
202312,4050,5116,Perjenta,0,0,0.0,0,23,0,0.0
202401,4050,5116,Perjenta,0,0,21.0,0,3,0,18.9
202402,4050,5116,Perjenta,0,0,,0,0,0,0.0
202403,4050,5116,Perjenta,0,0,0.0,0,0,0,0.0
202404,4050,5116,Perjenta,0,0,21.0,0,15,0,18.9
202405,4050,5116,Perjenta,0,0,33.0,0,24,0,29.7
202406,4050,5116,Perjenta,0,0,8.0,0,21,0,7.2
202407,4050,5116,Perjenta,0,0,0.0,0,30,0,0.0
202408,4050,5116,Perjenta,0,0,0.0,0,34,1,0.0
202409,4050,5116,Perjenta,0,0,8.0,0,0,0,7.2
202410,4050,5116,Perjenta,1,0,191.0,1,2,3,4721.9
202411,4050,5116,Perjenta,1,0,153.0,0,6,5,487.7
202412,4050,5116,Perjenta,0,0,14.0,0,0,0,12.6
202501,4050,5116,Perjenta,1,0,88.0,0,3,0,429.2
202502,4050,5116,Perjenta,0,0,0.0,0,24,0,0.0
202503,4050,5116,Perjenta,1,0,227.0,0,0,4,554.3
202504,4050,5116,Perjenta,0,0,0.0,0,4,0,0.0
202505,4050,5116,Perjenta,0,0,34.0,0,0,0,30.6
202506,4050,5116,Perjenta,0,0,0.0,0,19,0,0.0
202101,4051,5116,Perjenta,4,0,499.0,0,24,6,1849.1
202102,4051,5116,Perjenta,5,0,581.0,0,59,11,2272.9
202103,4051,5116,Perjenta,4,0,426.0,1,10,4,5983.4
202104,4051,5116,Perjenta,6,0,533.0,1,5,12,6779.7
202105,4051,5116,Perjenta,4,0,500.0,0,35,8,1850.0
202106,4051,5116,Perjenta,3,0,349.0,0,0,5,1364.1
202107,4051,5116,Perjenta,5,0,689.0,0,12,14,2370.1
202108,4051,5116,Perjenta,6,0,865.0,0,52,13,2878.5
202109,4051,5116,Perjenta,4,0,322.0,1,20,10,5889.8
202110,4051,5116,Perjenta,1,0,15.0,0,0,0,363.5
202111,4051,5116,Perjenta,7,0,867.0,0,49,16,3230.3
202112,4051,5116,Perjenta,8,0,832.0,0,64,19,3548.8
202201,4051,5116,Perjenta,5,0,463.0,0,46,11,2166.7
202202,4051,5116,Perjenta,7,0,826.0,0,54,17,3193.4
202203,4051,5116,Perjenta,1,0,0.0,0,7,1,350.0
202204,4051,5116,Perjenta,6,0,720.0,0,66,18,2748.0
202205,4051,5116,Perjenta,6,0,1026.0,0,42,14,3023.4
202206,4051,5116,Perjenta,5,0,259.0,0,41,9,1983.1
202207,4051,5116,Perjenta,4,0,589.0,0,42,8,1930.1
202208,4051,5116,Perjenta,5,0,382.0,0,37,9,2093.8
202209,4051,5116,Perjenta,8,0,1179.0,0,99,17,3861.1
202210,4051,5116,Perjenta,7,0,1014.0,1,52,10,7562.6
202211,4051,5116,Perjenta,8,0,889.0,0,54,13,3600.1
202212,4051,5116,Perjenta,7,0,1112.0,0,51,7,3450.8
202301,4051,5116,Perjenta,9,0,824.0,0,83,21,3891.6
202302,4051,5116,Perjenta,7,0,1118.0,0,10,9,3456.2
202303,4051,5116,Perjenta,7,0,699.0,0,55,11,3079.1
202304,4051,5116,Perjenta,6,0,987.0,0,72,16,2988.3
202305,4051,5116,Perjenta,8,0,1336.0,0,63,18,4002.4
202306,4051,5116,Perjenta,7,0,1050.0,0,28,10,3395.0
202307,4051,5116,Perjenta,2,0,43.0,0,10,3,738.7
202308,4051,5116,Perjenta,3,0,696.0,0,58,4,1676.4
202309,4051,5116,Perjenta,7,0,747.0,0,46,19,3122.3
202310,4051,5116,Perjenta,4,0,715.0,0,25,8,2043.5
202311,4051,5116,Perjenta,7,0,1365.0,1,19,16,7878.5
202312,4051,5116,Perjenta,6,0,491.0,0,38,11,2541.9
202401,4051,5116,Perjenta,11,0,1085.0,0,70,20,4826.5
202402,4051,5116,Perjenta,2,0,228.0,0,51,4,905.2
202403,4051,5116,Perjenta,11,0,701.0,0,76,27,4480.9
202404,4051,5116,Perjenta,5,0,615.0,0,53,9,2303.5
202405,4051,5116,Perjenta,3,0,451.0,0,35,8,1455.9
202406,4051,5116,Perjenta,2,0,238.0,0,0,6,914.2
202407,4051,5116,Perjenta,7,0,1060.0,0,27,13,3404.0
202408,4051,5116,Perjenta,7,0,900.0,0,72,20,3260.0
202409,4051,5116,Perjenta,1,0,75.0,0,4,2,417.5
202410,4051,5116,Perjenta,8,0,866.0,0,99,14,3579.4
202411,4051,5116,Perjenta,4,0,313.0,1,12,6,5881.7
202412,4051,5116,Perjenta,9,0,1580.0,0,64,15,4572.0
202501,4051,5116,Perjenta,5,0,1097.0,0,36,11,2737.3
202502,4051,5116,Perjenta,5,0,,0,47,13,2129.8
202503,4051,5116,Perjenta,6,0,997.0,0,69,10,2997.3
202504,4051,5116,Perjenta,9,0,1107.0,0,69,19,4146.3
202505,4051,5116,Perjenta,9,0,1083.0,0,75,14,4124.7
202506,4051,5116,Perjenta,4,0,599.0,0,26,3,1939.1
202101,4052,5116,Perjenta,9,0,1358.0,0,5,13,4372.2
202102,4052,5116,Perjenta,7,0,843.0,0,50,10,3208.7
202103,4052,5116,Perjenta,7,0,859.0,0,76,16,3223.1
202104,4052,5116,Perjenta,5,0,705.0,0,21,8,2384.5
202105,4052,5116,Perjenta,12,0,798.0,0,104,22,4918.2
202106,4052,5116,Perjenta,9,0,1127.0,0,82,20,4164.3
202107,4052,5116,Perjenta,14,0,2802.0,0,127,19,7421.8
202108,4052,5116,Perjenta,9,0,600.0,0,45,15,3690.0
202109,4052,5116,Perjenta,9,0,1108.0,0,73,9,4147.2
202110,4052,5116,Perjenta,10,0,1060.0,0,88,20,4454.0
202111,4052,5116,Perjenta,8,0,704.0,0,91,16,3433.6
202112,4052,5116,Perjenta,4,0,,0,20,8,1800.5
202201,4052,5116,Perjenta,4,0,632.0,0,11,7,1968.8
202202,4052,5116,Perjenta,4,0,582.0,0,10,10,1923.8
202203,4052,5116,Perjenta,9,0,785.0,0,80,25,3856.5
202204,4052,5116,Perjenta,3,0,428.0,0,9,2,1435.2
202205,4052,5116,Perjenta,4,0,717.0,1,43,6,6245.3
202206,4052,5116,Perjenta,5,0,587.0,0,44,6,2278.3
202207,4052,5116,Perjenta,11,0,1581.0,0,72,17,5272.9
202208,4052,5116,Perjenta,10,0,,0,88,19,4139.0
202209,4052,5116,Perjenta,6,0,825.0,0,41,12,2842.5
202210,4052,5116,Perjenta,6,0,251.0,0,55,18,2325.9
202211,4052,5116,Perjenta,5,0,180.0,0,41,11,1912.0
202212,4052,5116,Perjenta,5,0,133.0,0,33,9,1869.7
202301,4052,5116,Perjenta,6,0,629.0,0,50,4,2666.1
202302,4052,5116,Perjenta,7,0,829.0,0,37,12,3196.1
202303,4052,5116,Perjenta,7,0,641.0,0,39,8,3026.9
202304,4052,5116,Perjenta,14,0,611.0,0,96,28,5449.9
202305,4052,5116,Perjenta,4,0,545.0,0,36,12,1890.5
202306,4052,5116,Perjenta,8,0,820.0,1,45,12,7738.0
